experiment_id,pharmacodb_cell_id,cell_uid,cell_name,depmap_id,in_gdsc_train,in_gdsc_val_or_test,in_gdsc_response,pharmacodb_compound_id,compound_uid,ctrp_compound_name,gdsc_pubchem_id,gdsc_drug_name,match_type,aac,resistance_rank,ic50,ec50,hs,einf,dss1,dss2,dss3
1907964,533,KYSE70_812_2019,KYSE-70,ACH-000784,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.00441934,-0.00441934,,12.02567197,4.0,95.46474853,,,
1910281,534,LMSU_838_2019,LMSU,ACH-000255,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.03183128,-0.03183128,,0.3211995,4.0,92.85046136,,,
1915772,537,MKN45_938_2019,MKN45,ACH-000356,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,0.52,1.0,100.0,,,
1918107,538,MKN7_939_2019,MKN7,ACH-000678,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.20440889,-0.20440889,2.74466117,2.18891613,0.92714775,9.46139288,,,
1920562,539,MKN74_940_2019,MKN74,ACH-000758,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.17572524,-0.17572524,2.10091227,1.12704745,4.0,45.85898183,,,
1920563,539,MKN74_940_2019,MKN74,ACH-000758,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.32175041,-0.32175041,0.92956598,0.09952944,0.82903839,42.1561314,,,
1921697,540,NCCStCK140_996_2019,NCC-StC-K140,ACH-000110,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.25257742,-0.25257742,1.7626627,1.10201051,1.30392747,22.89868642,,,
1923215,541,NCIN87_1151_2019,NCI-N87,ACH-000427,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.13810494,-0.13810494,,0.0697894,1.89605636,76.66878502,,,
1925834,543,NUGC3_1173_2019,NUGC-3,ACH-000911,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.07058492,-0.07058492,,0.81780074,0.5872279,80.91847167,,,
1928431,544,NUGC4_1174_2019,NUGC-4,ACH-000674,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.18432586,-0.18432586,,0.16261174,1.41123802,63.90243398,,,
1932979,548,OE19_1194_2019,OE19,ACH-000679,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.06380625,-0.06380625,,9.91666649,0.0,87.23875,,,
1938291,550,OE33_1196_2019,OE33,ACH-000383,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,0.0081,1.0,100.0,,,
1941704,554,SH10TC_1372_2019,SH-10-TC,ACH-000764,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.03053972,-0.03053972,,0.17855775,4.0,93.91220711,,,
1944101,557,NCISNU1_1152_2019,SNU-1,ACH-000932,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.22519783,-0.22519783,2.95654643,0.42230392,1.33347341,46.26773772,,,
1945992,559,SNU216_1451_2019,SNU-216,ACH-000466,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.11242294,-0.11242294,,2.3251022,4.0,55.90696794,,,
1946858,561,NCISNU5_1154_2019,SNU-5,ACH-000303,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.05130166,-0.05130166,,0.34534948,4.0,87.17466554,,,
1948071,563,SNU601_1472_2019,SNU-601,ACH-000736,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.049907,-0.049907,,1.17711303,3.28962205,84.42316814,,,
1948881,564,SNU620_1474_2019,SNU-620,ACH-000325,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.1732525,-0.1732525,,0.34807895,4.0,60.39915526,,,
1950339,566,SNU668_1477_2019,SNU-668,ACH-000344,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,0.00981143,0.87203592,100.0,,,
1957192,570,TE1_1575_2019,TE-1,ACH-000647,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,15.95527503,0.60104084,100.0,,,
1959768,571,TE10_1576_2019,TE-10,ACH-000318,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.01540947,-0.01540947,,0.12468188,2.92614281,96.9461443,,,
1962206,572,TE11_1577_2019,TE-11,ACH-000488,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.08233151,-0.08233151,5291.54060172,5291.54060172,0.25777538,0.0,,,
1964912,574,TE14_1579_2019,TE-14,ACH-000726,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,4.01341747,0.69093003,100.0,,,
1966215,575,TE15_1580_2019,TE-15,ACH-000353,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.00558009,-0.00558009,29.42727176,29.42727176,3.09375,0.0,,,
1970407,577,TE5_1582_2019,TE-5,ACH-000408,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.04647345,-0.04647345,21.15802515,21.15802515,4.0,0.0,,,
1978030,580,TE9_1585_2019,TE-9,ACH-000694,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,1.63698727,1.06766786,100.0,,,
1981011,585,A253_39_2019,A-253,ACH-000740,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.10421706,-0.10421706,15.94344321,15.94344321,1.06317263,0.0,,,
1983012,588,BHY_92_2019,BHY,ACH-000548,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.07866758,-0.07866758,,0.89055177,4.0,74.01611212,,,
1985156,590,BICR16_94_2019,BICR 16,ACH-000503,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02506233,-0.02506233,,1.08352238,4.0,92.36730426,,,
1987084,592,BICR22_96_2019,BICR 22,ACH-000794,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.09880483,-0.09880483,,1.25988286,4.0,68.51952931,,,
1988882,593,BICR31_97_2019,BICR 31,ACH-000228,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.03984753,-0.03984753,,2.90625176,4.0,82.93652589,,,
1991004,594,BICR56_98_2019,BICR 56,ACH-000771,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.3714356,-0.3714356,0.41531563,0.20842037,0.93340554,23.72922995,,,
1993029,595,BICR6_99_2019,BICR 6,ACH-000415,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,0.33061094,0.44582133,100.0,,,
1996049,597,CAL27_168_2019,CAL-27,ACH-000832,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,8.3,1.0,100.0,,,
1997825,598,CAL33_170_2019,CAL-33,ACH-000518,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.05278767,-0.05278767,,4.82886983,4.0,59.19746153,,,
2001293,601,Detroit562_288_2019,Detroit 562,ACH-000207,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.05328001,-0.05328001,,0.20283652,0.05708142,89.31060117,,,
2003952,602,FADU_365_2019,FaDu,ACH-000846,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.04435061,-0.04435061,21.71576884,21.71576884,4.0,0.0,,,
2008003,606,HSC2_619_2019,HSC-2,ACH-000472,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.17631313,-0.17631313,7.21548095,7.21548095,0.81138532,0.0,,,
2010652,607,HSC3_620_2019,HSC-3,ACH-000778,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.08730716,-0.08730716,,0.15384543,0.36374058,82.94070499,,,
2012290,608,HSC4_622_2019,HSC-4,ACH-000546,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02229959,-0.02229959,,3.06003824,3.9272623,90.24386842,,,
2020226,624,PE/CAPJ15_1256_2019,PE/CA-PJ15,ACH-000619,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02972955,-0.02972955,29.30269123,29.30269123,2.83000008,0.0,,,
2021446,625,PE/CAPJ34(cloneC12)_1257_2019,PE/CA-PJ34 (clone C12),ACH-000606,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0339934,-0.0339934,,1.11041089,4.0,89.57253966,,,
2022792,626,PE/CAPJ41(cloneD2)_1258_2019,PE/CA-PJ41 (clone D2),ACH-000732,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.03187966,-0.03187966,25.58255128,25.58255128,4.0,0.0,,,
2024793,627,PE/CAPJ49_1259_2019,PE/CA-PJ49,ACH-000735,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.01789167,-0.01789167,,3.19261122,4.0,89.58069183,,,
2028990,632,SCC25_1353_2019,SCC-25,ACH-000188,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.11737725,-0.11737725,,0.48344318,3.36969556,67.88324882,,,
2030514,633,SCC4_1355_2019,SCC-4,ACH-000238,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.4035258,-0.4035258,0.15991158,0.10574367,1.86674172,26.89768414,,,
2031553,634,SCC9_1356_2019,SCC-9,ACH-000181,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.03756567,-0.03756567,,1.88474685,1.32843172,83.65570134,,,
2037883,638,SNU1076_1437_2019,SNU-1076,ACH-000549,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02141522,-0.02141522,,0.82899863,4.0,93.95203888,,,
2041919,640,SNU46_1463_2019,SNU-46,ACH-000500,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02652857,-0.02652857,,69780.27641438,0.0,94.69428571,,,
2043008,641,SNU899_1488_2019,SNU-899,ACH-000692,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,1.32736532,0.86020623,100.0,,,
2044646,644,YD10B_1680_2019,YD-10B,ACH-000723,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,75.57684896,1.3709902,100.0,,,
2046146,645,YD15_1681_2019,YD-15,ACH-000836,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,1.30766396,1.06790733,100.0,,,
2047911,646,YD38_1682_2019,YD-38,ACH-000762,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,8.89331946,1.10851943,100.0,,,
2049887,647,YD8_1683_2019,YD-8,ACH-000630,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0313077,-0.0313077,25.79152599,25.79152599,4.0,0.0,,,
2052761,649,769P_27_2019,769-P,ACH-000411,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.04162172,-0.04162172,110716209.95874853,1000000.0,0.18733719,29.29795605,,,
2120155,650,7860_28_2019,786-O,ACH-000649,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.21294766,-0.21294766,3.99843853,1.4352804,0.9236437,30.59152782,,,
2269193,653,ACHN_54_2019,ACHN,ACH-000046,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.04760391,-0.04760391,,3.09038322,4.0,79.08635191,,,
2281798,655,CAL54_173_2019,CAL-54,ACH-000457,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.03914391,-0.03914391,,2.69131276,3.42241872,79.31896431,,,
2347450,656,CAKI1_163_2019,Caki-1,ACH-000433,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.13780468,-0.13780468,4.38761692,2.74358189,4.0,42.35589039,,,
2360364,658,G401_374_2019,G-401,ACH-000096,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.09456193,-0.09456193,10.35900776,10.35900776,1.08186852,0.0,,,
2363534,666,KMRC1_758_2019,KMRC-1,ACH-000684,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.07495626,-0.07495626,,2.13511233,1.35760548,71.69947362,,,
2364871,667,KMRC2_759_2019,KMRC-2,ACH-000709,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.07349949,-0.07349949,,3.33733698,4.0,56.03345309,,,
2366711,668,KMRC20_760_2019,KMRC-20,ACH-000250,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.01879174,-0.01879174,,0.57973371,4.0,95.16256842,,,
2368739,669,KMRC3_761_2019,KMRC-3,ACH-000313,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.10679094,-0.10679094,,1.59344478,1.11254978,57.18091676,,,
2374953,683,OSRC2_1203_2019,OS-RC-2,ACH-000159,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.05788209,-0.05788209,,0.23146499,2.58763072,87.85805461,,,
2377588,684,RCC10RGB_1293_2019,RCC10RGB,ACH-000189,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.1493227,-0.1493227,8.97847624,8.97847624,0.97862499,0.0,,,
2623377,705,TUHR10TKB_1610_2019,TUHR10TKB,ACH-000459,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.54515415,-0.54515415,0.09465207,0.08762497,1.16880388,4.31091321,,,
2623820,706,TUHR14TKB_1611_2019,TUHR14TKB,ACH-000317,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.80249892,-0.80249892,0.00204611,0.00153568,0.70188726,9.12147111,,,
2625246,707,TUHR4TKB_1612_2019,TUHR4TKB,ACH-000495,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.36483214,-0.36483214,0.51576915,0.44082007,1.75624931,12.05065016,,,
2708480,712,VMRCRCW_1658_2019,VMRC-RCW,ACH-000484,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.19698196,-0.19698196,,0.28152144,1.87474345,56.98143783,,,
2711023,713,VMRCRCZ_1659_2019,VMRC-RCZ,ACH-000171,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.16711711,-0.16711711,3.78383254,3.15004628,4.0,25.9834782,,,
2714020,715,HLF_549_2019,HLF,ACH-000393,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.04713019,-0.04713019,,3.21102842,4.0,72.45889568,,,
2716358,716,Hep3B2.17_538_2019,Hep 3B2.1-7,ACH-000625,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,0.46043142,0.0,100.0,,,
2717648,717,HepG2_539_2019,Hep-G2,ACH-000739,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,4.49086063,1.06081092,100.0,,,
2719137,719,huH1_637_2019,HuH-1,ACH-000475,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,1.0,1.0,100.0,,,
2728300,725,JHH4_682_2019,JHH-4,ACH-000476,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.01292409,-0.01292409,,2.51580903,4.0,94.77584546,,,
2737072,729,Li7_835_2019,Li-7,ACH-000471,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.47712725,-0.47712725,0.13928629,0.10095715,0.60809046,8.8872592,,,
2739073,730,PLCPRF5_1274_2019,PLC/PRF/5,ACH-001318,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.08183451,-0.08183451,,2.71941065,4.0,56.51041754,,,
2741440,731,SKHEP1_1390_2019,SK-HEP-1,ACH-000361,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.07483756,-0.07483756,,0.91046297,0.65043788,79.03623124,,,
2743096,732,SNU182_1448_2019,SNU-182,ACH-000483,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.24497098,-0.24497098,6.04495443,1.48838806,0.50879332,25.49361299,,,
2744190,733,SNU387_1457_2019,SNU-387,ACH-000478,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.33145208,-0.33145208,1.21936579,0.71006961,0.57538844,13.36891667,,,
2746268,734,SNU398_1458_2019,SNU-398,ACH-000221,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.32022878,-0.32022878,0.71255613,0.10574181,0.95465028,41.9095404,,,
2748898,735,SNU423_1461_2019,SNU-423,ACH-000493,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.10922866,-0.10922866,,3.32475369,4.0,50.4847294,,,
2751578,736,SNU449_1462_2019,SNU-449,ACH-000420,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02349353,-0.02349353,,2.70520724,4.0,90.22792318,,,
2753042,737,SNU475_1465_2019,SNU-475,ACH-000422,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,1663.95473341,0.66058603,100.0,,,
2755543,739,SNU878_1486_2019,SNU-878,ACH-000686,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.46613305,-0.46613305,0.22701614,0.2011058,0.86149542,4.95696308,,,
2756845,740,SNU886_1487_2019,SNU-886,ACH-000316,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.82373413,-0.82373413,0.00029947,0.00017545,0.5000943,11.73128802,,,
2831789,743,A549_48_2019,A-549,ACH-000681,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,0.0081,1.0,100.0,,,
2831790,743,A549_48_2019,A-549,ACH-000681,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.22995638,-0.22995638,,0.18528825,1.51267786,50.43726773,,,
2831791,743,A549_48_2019,A-549,ACH-000681,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.09237916,-0.09237916,,1.62282348,1.23114295,62.39292929,,,
2849134,745,BEN_87_2019,BEN,ACH-000603,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.0,-0.0,,4.2,1.0,100.0,,,
2851224,746,CAL12T_166_2019,CAL-12T,ACH-000826,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.01101239,-0.01101239,52333.73584255,52333.73584255,0.40984208,0.0,,,
2856583,750,CORL105_240_2019,COR-L105,ACH-000161,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.13979573,-0.13979573,3.43692375,2.97709798,4.0,21.85100275,,,
2863355,762,CORL95_252_2019,COR-L95,ACH-000743,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.36792632,-0.36792632,0.22845296,0.1907053,4.0,25.72082685,,,
2864762,765,Calu1_178_2019,Calu-1,ACH-000511,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.14123039,-0.14123039,35.9955281,35.9955281,0.39289424,0.0,,,
2865662,766,Calu3_179_2019,Calu-3,ACH-000392,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.25237624,-0.25237624,1.90996233,1.05941437,1.11346071,24.06001148,,,
2867695,767,Calu6_180_2019,Calu-6,ACH-000264,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.00428251,-0.00428251,,0.61725203,4.0,98.880208,,,
2888802,770,DMS114_297_2019,DMS 114,ACH-000530,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.06184207,-0.06184207,,0.00074896,0.10566722,90.30592913,,,
2911019,772,DMS273_299_2019,DMS 273,ACH-000749,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.02276627,-0.02276627,,0.11430675,1.35581442,95.81842557,,,
2915331,773,DMS454_296_2019,DMS 454,ACH-000844,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.5585724,-0.5585724,0.06363236,0.05275823,1.13930144,9.61270379,,,
2916111,774,DMS53_300_2019,DMS 53,ACH-000698,False,True,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.53567884,-0.53567884,0.11437397,0.11076999,1.37462243,2.15287868,,,
2917588,776,DV90_311_2019,DV-90,ACH-000925,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.16247332,-0.16247332,6.70680113,6.70680113,1.27319436,0.0,,,
2919473,777,EBC1_315_2019,EBC-1,ACH-000563,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.09022586,-0.09022586,,67.44997869,0.29107566,50.8521132,,,
2997255,781,EPLC272H_336_2019,EPLC-272H,ACH-000585,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.12240348,-0.12240348,,1.20546666,0.92369094,56.40315751,,,
2999095,784,HARA_442_2019,HARA [Human squamous cell lung carcinoma],ACH-000843,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.1269659,-0.1269659,6.99127767,6.99127767,0.99359004,0.0,,,
3000356,785,HCC1171_446_2019,HCC1171,ACH-000578,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.06282868,-0.06282868,,0.50306296,0.75194245,84.53643715,,,
3001817,786,HCC1195_447_2019,HCC1195,ACH-000868,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.20314412,-0.20314412,5.3396531,3.03868685,0.77761813,17.7456708,,,
3005473,788,HCC1438_449_2019,HCC1438,ACH-000891,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.06252843,-0.06252843,10.26520831,5.54965708,4.0,45.72866603,,,
3007939,789,HCC15_450_2019,HCC15,ACH-000878,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.40804818,-0.40804818,0.3662994,0.35400109,4.0,6.38422667,,,
3010211,795,HCC2108_454_2019,HCC2108,ACH-000314,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.07074138,-0.07074138,,0.05369888,0.72943304,87.92121284,,,
3011264,803,HCC2935_496_2019,HCC2935,ACH-000150,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.23127606,-0.23127606,3.15288135,3.15288135,1.14102651,0.0,,,
3013159,806,HCC366_458_2019,HCC366,ACH-000840,True,False,True,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.14169313,-0.14169313,,0.52982092,1.02786451,64.42542205,,,
3015398,807,HCC4006_502_2019,HCC4006,ACH-000066,False,False,False,49000,PDBC00011,Navitoclax,24978538,Navitoclax,pubchem,0.63317397,-0.63317397,0.03946143,0.03813826,0.69476989,1.17086059,,,
