pubchem_id,drug_name,mean_pred_logIC50,median_pred_logIC50,std_pred_logIC50,mean_true_logIC50,n_test_cells,n_pairs
44631912,Ribociclib,3.830847910472325,3.7907164096832275,0.34710541573944514,3.9487582615443637,14,14
53469448,GSK2606414,3.845242500305176,3.8960551023483276,0.3690592159940726,3.785610726901463,14,14
25227847,Pyridostatin,3.8697913646698,3.881256341934204,0.2953403196134022,3.800670035680135,15,15
1401,PD173074,3.8758227825164795,3.9060580730438232,0.3505136616361622,3.7568988324453434,15,15
11609586,Serdemetan,3.8841045538584393,3.8527705669403076,0.3406169610874972,4.210653130213419,15,15
71297207,WEHI-539,3.9295724550882976,3.870007038116455,0.23569443051839944,3.9036662101745607,15,15
44137675,AZD6482,3.9359652996063232,3.9359652996063232,,4.243433952331543,1,1
2733526,Tamoxifen,3.9873247941335044,3.8592422008514404,0.3516809373953134,3.8115909258524576,15,15
11640390,Linsitinib,4.026028712590535,3.9196910858154297,0.42610977494577995,4.534879986445109,15,15
51000408,VE821,4.040077654520671,4.0658440589904785,0.4836558483731182,4.574924659729004,15,15
5310940,Oxaliplatin,4.045549281438192,4.071108818054199,0.5781036156345839,4.240044641494751,15,15
35397514,OF-1,4.0943717615945,4.04131007194519,0.3752269924678339,4.1717766012464255,14,14
51371303,PF-4708671,4.1047210693359375,4.1047210693359375,,3.8626840114593506,1,1
72200024,WZ4003,4.105525306292942,4.17936897277832,0.35523595410380077,4.435715930802481,14,14
9931953,Rucaparib,4.109170913696289,4.057084560394287,0.28505862788102526,4.360059897104899,15,15
71271629,PFI-1,4.169139893849691,4.225641250610352,0.3579472902689529,3.853493881225586,15,15
9858940,SB505124,4.181087493896484,4.181087493896484,,5.744643211364746,1,1
46926973,LGK974,4.230061467488607,4.192389488220215,0.40639879820600183,4.090303611755371,15,15
57519544,Wnt-C59,4.355705261230469,4.281261205673218,0.39019849565032666,4.611824614661081,14,14
71299339,AGI-6780,4.362615040370396,4.265246391296387,0.386147639041806,4.55212676525116,14,14
24180719,PLX-4720,4.371496025721232,4.454190731048584,0.34821092826424577,4.830992762247721,15,15
25124816,GSK1904529A,4.376416571935018,4.338369369506836,0.3533003148907921,4.347053305308024,15,15
44462760,Dabrafenib,4.427278979619344,4.5993852615356445,0.4560382900368947,4.9405981540679935,15,15
117072552,GSK591,4.4678946903773715,4.416509389877319,0.38362571943163476,4.488469805036273,14,14
60167849,ML323,4.472581607954843,4.398283958435059,0.42052991898525943,4.6083042451313565,14,14
3385,5-Fluorouracil,4.496322170893351,4.458126544952393,0.6208981967312004,4.640275510152181,15,15
23725625,Olaparib,4.506880124409993,4.433727741241455,0.3431023617691415,4.349310811360677,15,15
24958200,Niraparib,4.516628520829337,4.465094327926636,0.3716296072164698,4.643052492822919,14,14
2802462,MN-64,4.523290651185172,4.440033674240112,0.4146588502166368,5.023274677140372,14,14
91668541,I-BRD9,4.551502656936646,4.567708969116211,0.3984366182788968,4.825577767690023,15,15
46931953,P22077,4.574570020039876,4.518601417541504,0.39313848033362925,4.229558213551839,15,15
73555129,KRAS (G12C) Inhibitor-12,4.600406476429531,4.507314443588257,0.4218195324530129,4.510026795523507,14,14
24753719,PCI-34051,4.68840343611581,4.733389854431152,0.35775748296823845,4.862435460090637,14,14
56645356,AGI-5198,4.693443552652995,4.665247440338135,0.3286700563176516,4.820547421773274,15,15
24737642,LCL161,4.734015328543527,4.751743316650391,0.35322500611311136,5.148775049618313,14,14
52918385,PRIMA-1MET,4.746394685336521,4.806068420410156,0.48958377790472174,5.594024590083531,14,14
46883536,Avagacestat,4.763263734181722,4.823433876037598,0.35572537269538845,5.109641742706299,15,15
11433190,Nutlin-3a (-),4.773681433995565,4.87283992767334,0.6393415518765172,4.783851623535156,15,15
68107965,GSK2578215A,4.925510501861572,4.90339994430542,0.346580771890393,5.130113252003988,15,15
68947304,AMG-319,4.940843900044759,4.948781967163086,0.3413943638675185,5.2118085066477455,15,15
24776445,Vismodegib,4.954932943979899,4.953670978546143,0.3297611452689587,5.196215120951335,15,15
25126798,Ruxolitinib,4.959993839263916,4.980747222900391,0.3288955499154058,5.00721892288753,14,14
11655119,LY2109761,4.977594545909336,5.002145051956177,0.350521928513138,5.368907707078116,14,14
156422,Doramapimod,4.979312260945638,5.011966228485107,0.3533285657595016,5.2824982325236,15,15
9927531,BIBR-1532,4.986425526936849,4.997939586639404,0.33270426131061526,5.026856772104899,15,15
118704762,LJI308,4.992891375223795,5.020013332366943,0.32524396898627805,5.209946219126383,15,15
56941241,GDC0810,5.006010023752848,5.001917839050293,0.36315836086036635,5.077569421132406,15,15
5278396,KU-55933,5.024776903788249,5.068255424499512,0.35705767087349466,5.386451355616251,15,15
11624601,JNK Inhibitor VIII,5.0650177637736,5.088104248046875,0.33966950729550743,5.344557857513427,15,15
2314623,CCT007093,5.0926238377889,5.106659889221191,0.35929865599940936,5.231777000427246,15,15
3899,Leflunomide,5.108598368508475,5.124667167663574,0.31083264840948205,5.233716658183506,14,14
176158,SB216763,5.121796989440918,5.110006809234619,0.3313137050735452,5.185730886459351,15,15
42623951,CZC24832,5.125234467642648,5.1774375438690186,0.35672674240424207,5.155357871736799,14,14
1018,Picolinici-acid,5.180347919464111,5.183852434158325,0.35266900375451726,5.187284197126116,14,14
56962336,EPZ004777,5.186252911885579,5.184178352355957,0.31742655431205796,5.301487159729004,15,15
11960529,Veliparib,5.189777406056722,5.19716215133667,0.3326557576326321,5.3988831837972,15,15
2907,Cyclophosphamide,5.231307824452718,5.245434761047363,0.3232357682919319,5.292749722798665,15,15
2375,Bicalutamide,5.244133949279785,5.244133949279785,,4.649170875549316,1,1
216326,Lenalidomide,5.253726863861084,5.2431769371032715,0.33788378684573733,5.456669553120931,15,15
9956119,CHIR-99021,5.326040267944336,5.326040267944336,,5.988362789154053,1,1
78243717,PFI3,5.32775228364127,5.348732233047485,0.32819224218751497,5.494037968771798,14,14
10459196,SL0101,5.3567023277282715,5.3567023277282715,,5.014248847961426,1,1
70983932,GSK2830371,5.382769925253732,5.4024598598480225,0.3110498584286974,5.578643356050764,14,14
227681,MIRA-1,5.418684768676758,5.43681526184082,0.3196225514718954,5.518635034561157,15,15
57345410,EPZ5676,5.4940767606099445,5.48189115524292,0.34105323852995956,5.68512503306071,15,15
11667893,Motesanib,5.494248485565185,5.503631591796875,0.31395181760648383,5.665216509501139,15,15
444795,Tretinoin,5.570723533630371,5.570723533630371,,5.243287086486816,1,1
5394,Temozolomide,6.5257901827494305,6.480095863342285,0.38515868027570627,6.5662641525268555,15,15
