model,seed,subset,gdsc_pubchem_id,drug_name,n_pairs,n_cells,spearman,pearson
bandrp_gate,2024,no_gdsc_response,5284616,Rapamycin,200,198,0.23121373845178708,0.3823046996633658
bandrp_gate,2024,no_gdsc_response,5287969,Flavopiridol,104,104,0.5730075749493225,0.5118642976664626
bandrp_gate,2024,no_gdsc_response,5291,Imatinib,210,207,0.20915249296581145,0.3619439723804043
bandrp_gate,2024,no_gdsc_response,52918385,PRIMA-1MET,97,96,0.14885274171640053,0.37571685231014573
bandrp_gate,2024,no_gdsc_response,5311,Vorinostat,212,209,0.42801803166233876,0.4823723351240106
bandrp_gate,2024,no_gdsc_response,5328940,Bosutinib,178,175,0.26966973516608755,0.3784727378386631
bandrp_gate,2024,no_gdsc_response,5329102,Sunitinib,213,210,0.2956606775584347,0.3037052033082328
bandrp_gate,2024,no_gdsc_response,5394,Temozolomide,203,202,0.14464117117691977,0.22380366052003386
bandrp_gate,2024,no_gdsc_response,5494449,Tozasertib,31,31,0.5221774193548387,0.6822652142129499
bandrp_gate,2024,no_gdsc_response,56649450,Alpelisib,127,125,0.06064600607257485,0.05209912902479677
bandrp_gate,2024,no_gdsc_response,5746,Mitomycin-C,189,188,0.5452552237221355,0.5810289199244084
bandrp_gate,2024,no_gdsc_response,5978,Vincristine,225,222,0.5754931263097367,0.6057146844667411
bandrp_gate,2024,no_gdsc_response,637858,Piperlongumine,211,209,0.415358398179974,0.5883001764950272
bandrp_gate,2024,no_gdsc_response,644241,Nilotinib,198,195,0.08757567240129911,0.31108447319401156
bandrp_gate,2024,no_gdsc_response,6450551,Axitinib,216,214,0.40722887836690225,0.4765519631990972
bandrp_gate,2024,no_gdsc_response,6505803,Tanespimycin,189,186,0.11628643810747918,0.10967338371244459
bandrp_gate,2024,no_gdsc_response,66577038,Sphingosine Kinase 1 Inhibitor II,213,210,0.05730427388477766,0.09759805831436189
bandrp_gate,2024,no_gdsc_response,6852167,PIK-93,213,211,0.28237641123016466,0.40277494116604506
bandrp_gate,2024,no_gdsc_response,6914657,Daporinad,180,178,0.2796432735391606,0.3624293004824644
bandrp_gate,2024,no_gdsc_response,6918289,Temsirolimus,116,115,0.2285763712063836,0.3840755974851835
bandrp_gate,2024,no_gdsc_response,6918638,Belinostat,108,107,0.5514127092642591,0.6586168377848032
bandrp_gate,2024,no_gdsc_response,6918837,Panobinostat,222,219,0.510388026780988,0.5192113068285401
bandrp_gate,2024,no_gdsc_response,71729975,GSK-J4,30,30,0.5056729699666297,0.5643531377185516
bandrp_gate,2024,no_gdsc_response,82146,Bexarotene,202,199,0.1926162655847025,0.3559140275835161
bandrp_gate,2024,no_gdsc_response,9444,5-azacytidine,185,183,0.1935811751652286,0.2047798018846732
bandrp_gate,2024,no_gdsc_response,9549297,SU11274,184,181,0.2324336116492226,0.450371519778716
bandrp_gate,2024,no_gdsc_response,9825149,NVP-ADW742,202,200,0.12261192400090604,0.2954935481787347
bandrp_gate,2024,no_gdsc_response,9826308,GW843682X,195,193,0.37930302275233824,0.5237572340407025
bandrp_gate,2024,no_gdsc_response,9868037,OSI-930,152,150,0.40534012705291744,0.48730806694333095
bandrp_gate,2024,no_gdsc_response,9884685,PI-103,208,206,0.2581451978450942,0.2701903363320838
bandrp_gate,2024,no_gdsc_response,9903786,TPCA-1,216,213,0.4097665561177251,0.4883420246778163
bandrp_gate,2024,no_gdsc_response,9907093,TGX221,210,207,-0.02368919936425672,0.06650678581605088
bandrp_gate,2024,no_gdsc_response,9908783,IC-87114,208,205,0.08608836318162429,0.16434871576805257
bandrp_gate,2024,no_gdsc_response,9911830,Tivozanib,193,191,0.10050344785047388,0.19073980671153126
bandrp_gate,2024,no_gdsc_response,9927531,BIBR-1532,207,205,0.15898858966224733,0.2655267752792085
bandrp_gate,2024,no_gdsc_response,9933475,Cediranib,94,94,-0.04615829209262001,0.056785846743639484
bandrp_gate,2024,no_gdsc_response,9956119,CHIR-99021,205,203,0.2907239124945335,0.48304698885650943
bandrp_gate,2024,no_gdsc_response,9967941,SB52334,203,200,0.03490227524168165,0.10895527214753867
bcgdrp,2020,no_gdsc_response,10074640,Masitinib,201,198,0.2984848882278561,0.43262799350059106
bcgdrp,2020,no_gdsc_response,10127622,Selumetinib,207,204,0.3661810144072349,0.3987053913243431
bcgdrp,2020,no_gdsc_response,10184653,Afatinib,192,190,0.40941832716621407,0.3092601726880763
bcgdrp,2020,no_gdsc_response,10302451,Saracatinib,214,212,0.18781048076538062,0.18928859901195433
bcgdrp,2020,no_gdsc_response,10385095,Telomerase Inhibitor IX,213,211,0.42890094954381364,0.4211344810761554
bcgdrp,2020,no_gdsc_response,104741,Fulvestrant,44,44,-0.40486889217547156,-0.4067574595336886
bcgdrp,2020,no_gdsc_response,104842,SN-38,183,181,0.33381209595241296,0.3735280195285168
bcgdrp,2020,no_gdsc_response,11152667,AZD7762,219,217,0.4200323443237311,0.49137401495599187
bcgdrp,2020,no_gdsc_response,11175137,AT7867,194,191,0.28511003904732424,0.34124838221555215
bcgdrp,2020,no_gdsc_response,11178236,Sepantronium bromide,194,193,0.19733421428599507,0.21059187165051765
bcgdrp,2020,no_gdsc_response,11228183,ABT737,177,175,0.39344526903337534,0.6789976001858441
bcgdrp,2020,no_gdsc_response,11234052,"Brivanib, BMS-540215",206,203,0.1732102926014965,0.1640626781580295
bcgdrp,2020,no_gdsc_response,11364421,BI-2536,217,215,0.5304586277866934,0.5305786997082853
bcgdrp,2020,no_gdsc_response,11455910,TW 37,211,209,0.35122705570442125,0.41315370086306685
bcgdrp,2020,no_gdsc_response,11485656,Linifanib,208,205,0.31439892117706125,0.31856946104162853
bcgdrp,2020,no_gdsc_response,11609586,Serdemetan,208,206,0.39565909956195733,0.4886032406449994
bcgdrp,2020,no_gdsc_response,11625818,Idelalisib,204,201,0.055568453961871295,0.19305119523944356
bcgdrp,2020,no_gdsc_response,11640390,Linsitinib,197,195,0.2251769780119609,0.26821985909200485
bcgdrp,2020,no_gdsc_response,11647372,ZSTK474,213,211,0.11876790146178773,0.1158436272571366
bcgdrp,2020,no_gdsc_response,11707110,Trametinib,98,97,0.642141939518145,0.649855867242894
bcgdrp,2020,no_gdsc_response,11960529,Veliparib,212,210,0.05838401462813735,0.03736471112217493
bcgdrp,2020,no_gdsc_response,11977753,Dactolisib,149,147,0.12686400664632994,0.20347649676363477
bcgdrp,2020,no_gdsc_response,123631,Gefitinib,214,212,0.27593197144329695,0.25626710492203203
bcgdrp,2020,no_gdsc_response,126941,Methotrexate,175,173,0.24615765348920882,0.20544237140693827
bcgdrp,2020,no_gdsc_response,135423438,BIBF-1120,177,176,0.2686990286115108,0.40215279163524925
bcgdrp,2020,no_gdsc_response,148124,Docetaxel,98,97,0.5388448088469412,0.5417763188520365
bcgdrp,2020,no_gdsc_response,156414,CI-1033,206,203,0.4250522432447947,0.3566745724187838
bcgdrp,2020,no_gdsc_response,159324,Tipifarnib,272,208,0.30029974543329274,0.37041932322018073
bcgdrp,2020,no_gdsc_response,15953870,KU-60019,197,194,0.2605124421938016,0.32904206818301185
bcgdrp,2020,no_gdsc_response,16038120,NVP-TAE684,205,202,0.07388677607932889,0.16421731828342576
bcgdrp,2020,no_gdsc_response,16659841,AZD1480,104,103,0.2975175310065635,0.329791210658733
bcgdrp,2020,no_gdsc_response,16722836,Fedratinib,203,201,0.3468390184213665,0.4044154288877364
bcgdrp,2020,no_gdsc_response,17755052,Pictilisib,212,210,0.22627606683946713,0.219257835280092
bcgdrp,2020,no_gdsc_response,208908,Lapatinib,198,196,0.3961541196696543,0.2996864254874086
bcgdrp,2020,no_gdsc_response,2130404,AGK2,182,180,0.030332617743825892,0.004113068312013863
bcgdrp,2020,no_gdsc_response,216239,Sorafenib,219,216,0.2526689898214318,0.31401806379743324
bcgdrp,2020,no_gdsc_response,227681,MIRA-1,126,126,0.28982773802951917,0.3914181072158042
bcgdrp,2020,no_gdsc_response,23582824,GSK1059615,133,131,-0.04111629425415647,-0.06323162912197491
bcgdrp,2020,no_gdsc_response,23725625,Olaparib,215,212,0.32608105693225226,0.3886566023634888
bcgdrp,2020,no_gdsc_response,24180719,PLX-4720,216,214,0.25956771794978356,0.33276987059368185
bcgdrp,2020,no_gdsc_response,24771867,Alisertib,204,201,0.3873952128008774,0.5054100165248002
bcgdrp,2020,no_gdsc_response,24772860,SNX-2112,216,214,0.46568469410630975,0.4894410851745169
bcgdrp,2020,no_gdsc_response,24785538,BMS-754807,207,204,0.02923550350617004,0.06839276949794858
bcgdrp,2020,no_gdsc_response,24821094,Ibrutinib,141,139,0.4573728699288485,0.4339507721213873
bcgdrp,2020,no_gdsc_response,24856436,MK-1775,194,192,0.38365832171890835,0.4099995277768456
bcgdrp,2020,no_gdsc_response,24889392,Quizartinib,208,205,0.12795287708856207,0.29042417997738523
bcgdrp,2020,no_gdsc_response,24978538,Navitoclax,201,199,0.42394040879207684,0.6072251139108872
bcgdrp,2020,no_gdsc_response,25102847,Cabozantinib,179,176,0.1500619600078637,0.26307321361346536
bcgdrp,2020,no_gdsc_response,25126798,Ruxolitinib,217,214,0.36714624999173395,0.44949520191598824
bcgdrp,2020,no_gdsc_response,25262965,AZD8055,226,223,0.3018930790689357,0.32969971547105187
bcgdrp,2020,no_gdsc_response,2907,Cyclophosphamide,106,105,0.052896561323973336,0.06671367268716312
bcgdrp,2020,no_gdsc_response,3011155,Nelarabine,198,196,0.11161063703332597,0.1958141397086492
bcgdrp,2020,no_gdsc_response,3062316,Dasatinib,210,207,0.40669572037194035,0.4653656476552569
bcgdrp,2020,no_gdsc_response,3385,5-Fluorouracil,203,201,0.33378726414923665,0.385483266107028
bcgdrp,2020,no_gdsc_response,36314,Paclitaxel,153,152,0.5506003488003914,0.5492934020413481
bcgdrp,2020,no_gdsc_response,387447,Bortezomib,202,200,0.3172273120868347,0.3542883229369401
bcgdrp,2020,no_gdsc_response,4261,Entinostat,184,182,0.5037800382773954,0.5817537330649412
bcgdrp,2020,no_gdsc_response,42642645,Foretinib,214,211,0.17382275178038295,0.2972111620976599
bcgdrp,2020,no_gdsc_response,44137675,AZD6482,218,216,0.05984589973290599,0.15675505252057947
bcgdrp,2020,no_gdsc_response,44259,Staurosporine,66,66,-0.007536062466121922,-0.03594463450958488
bcgdrp,2020,no_gdsc_response,44462760,Dabrafenib,100,99,0.2881164702280597,0.6100584395042637
bcgdrp,2020,no_gdsc_response,444795,Tretinoin,214,211,0.31980077074790214,0.3849026765039759
bcgdrp,2020,no_gdsc_response,452548,Teniposide,111,110,0.21672831137377754,0.39296619833251306
bcgdrp,2020,no_gdsc_response,46191454,PHA-793887,218,215,0.446447983311275,0.4923880588553326
bcgdrp,2020,no_gdsc_response,46224516,UNC0638,204,202,0.15421986134826277,0.2063544621639988
bcgdrp,2020,no_gdsc_response,462382,MG-132,74,73,0.15422550334005433,0.2362373214760794
bcgdrp,2020,no_gdsc_response,46843906,XMD11-50,140,138,0.47845705570360647,0.5696632240887872
bcgdrp,2020,no_gdsc_response,46926350,Dinaciclib,86,85,0.5351221053982148,0.5171049141224381
bcgdrp,2020,no_gdsc_response,46930998,MK-2206,203,200,0.34900095215743887,0.40806908251210194
bcgdrp,2020,no_gdsc_response,46943432,I-BET-762,213,210,0.32225928527331726,0.44298035200530234
bcgdrp,2020,no_gdsc_response,49846579,Venotoclax,110,109,0.3946767341342825,0.7328530526776327
bcgdrp,2020,no_gdsc_response,51039095,AZD4547,172,170,0.21395916490295463,0.1352936777841063
bcgdrp,2020,no_gdsc_response,5113032,Selisistat,199,196,0.05245790187601886,0.06288067594175079
bcgdrp,2020,no_gdsc_response,5278396,KU-55933,210,207,0.21313753127311097,0.3000919718267305
bcgdrp,2020,no_gdsc_response,5284616,Rapamycin,200,198,0.23474787584164875,0.36798635768734955
bcgdrp,2020,no_gdsc_response,5287969,Flavopiridol,104,104,0.4024325189373733,0.39239783057574484
bcgdrp,2020,no_gdsc_response,5291,Imatinib,210,207,0.32890930867786267,0.4336218021559348
bcgdrp,2020,no_gdsc_response,52918385,PRIMA-1MET,97,96,0.20155541041650582,0.3928963337620164
bcgdrp,2020,no_gdsc_response,5311,Vorinostat,212,209,0.45373616682047047,0.48716643836922047
bcgdrp,2020,no_gdsc_response,5328940,Bosutinib,178,175,0.2924863885782149,0.4145707916456376
bcgdrp,2020,no_gdsc_response,5329102,Sunitinib,213,210,0.2803567076721306,0.2691472215761973
bcgdrp,2020,no_gdsc_response,5394,Temozolomide,203,202,0.24742908182750906,0.27150814359913006
bcgdrp,2020,no_gdsc_response,5494449,Tozasertib,31,31,0.5213709677419355,0.7246334747203708
bcgdrp,2020,no_gdsc_response,56649450,Alpelisib,127,125,0.2909502613701566,0.27298550411736605
bcgdrp,2020,no_gdsc_response,5746,Mitomycin-C,189,188,0.4327647277612577,0.4807314207149174
bcgdrp,2020,no_gdsc_response,5978,Vincristine,225,222,0.5783692355344624,0.597586874752958
bcgdrp,2020,no_gdsc_response,637858,Piperlongumine,211,209,0.441570394840725,0.5306702744599305
bcgdrp,2020,no_gdsc_response,644241,Nilotinib,198,195,0.14371545160153357,0.4434508592419786
bcgdrp,2020,no_gdsc_response,6450551,Axitinib,216,214,0.39501503064746085,0.46039416832972146
bcgdrp,2020,no_gdsc_response,6505803,Tanespimycin,189,186,0.17698258542993572,0.15443435212444692
bcgdrp,2020,no_gdsc_response,66577038,Sphingosine Kinase 1 Inhibitor II,213,210,0.10523417158188603,0.12868559270193125
bcgdrp,2020,no_gdsc_response,6852167,PIK-93,213,211,0.22850580821741895,0.254261857705952
bcgdrp,2020,no_gdsc_response,6914657,Daporinad,180,178,0.34157021634517376,0.37614607323440263
bcgdrp,2020,no_gdsc_response,6918289,Temsirolimus,116,115,0.21288406647094477,0.31781479379911376
bcgdrp,2020,no_gdsc_response,6918638,Belinostat,108,107,0.5727242198140888,0.668827175115154
bcgdrp,2020,no_gdsc_response,6918837,Panobinostat,222,219,0.49155031109667763,0.47227435240908505
bcgdrp,2020,no_gdsc_response,71729975,GSK-J4,30,30,0.5768631813125696,0.6303058069122275
bcgdrp,2020,no_gdsc_response,82146,Bexarotene,202,199,0.0846717548903257,0.2548858737068149
bcgdrp,2020,no_gdsc_response,9444,5-azacytidine,185,183,0.22970667610828505,0.213473538876652
bcgdrp,2020,no_gdsc_response,9549297,SU11274,184,181,0.31888711039623635,0.5331984546771907
bcgdrp,2020,no_gdsc_response,9825149,NVP-ADW742,202,200,0.175035306107639,0.2760095867908522
bcgdrp,2020,no_gdsc_response,9826308,GW843682X,195,193,0.4692523054164323,0.5442202701600846
bcgdrp,2020,no_gdsc_response,9868037,OSI-930,152,150,0.3553958774539443,0.43852330202588147
bcgdrp,2020,no_gdsc_response,9884685,PI-103,208,206,0.020751039416106756,0.05574527527683608
bcgdrp,2020,no_gdsc_response,9903786,TPCA-1,216,213,0.12780484987825674,0.18410689305770847
bcgdrp,2020,no_gdsc_response,9907093,TGX221,210,207,-0.02774311508293829,0.020216085592905993
bcgdrp,2020,no_gdsc_response,9908783,IC-87114,208,205,0.009334866561081269,0.04524998154954805
bcgdrp,2020,no_gdsc_response,9911830,Tivozanib,193,191,0.04457917201549209,0.16293659182352893
bcgdrp,2020,no_gdsc_response,9927531,BIBR-1532,207,205,0.18799320538169492,0.23588523707302275
bcgdrp,2020,no_gdsc_response,9933475,Cediranib,94,94,-0.08463678069573383,0.05168047416225857
bcgdrp,2020,no_gdsc_response,9956119,CHIR-99021,205,203,0.35798155586274366,0.5117652559242006
bcgdrp,2020,no_gdsc_response,9967941,SB52334,203,200,0.1109216213904976,0.11784547949611095
bcgdrp,2021,no_gdsc_response,10074640,Masitinib,201,198,0.3039880715105364,0.45626930642133523
bcgdrp,2021,no_gdsc_response,10127622,Selumetinib,207,204,0.3913539804600588,0.43012302873086294
bcgdrp,2021,no_gdsc_response,10184653,Afatinib,192,190,0.3123746678473054,0.234446345664672
bcgdrp,2021,no_gdsc_response,10302451,Saracatinib,214,212,0.18543744956699942,0.21108269306514243
bcgdrp,2021,no_gdsc_response,10385095,Telomerase Inhibitor IX,213,211,0.42304585415170426,0.4268483798402186
bcgdrp,2021,no_gdsc_response,104741,Fulvestrant,44,44,-0.5879701077898578,-0.49959661399865174
bcgdrp,2021,no_gdsc_response,104842,SN-38,183,181,0.36095176833780934,0.32007926141738274
bcgdrp,2021,no_gdsc_response,11152667,AZD7762,219,217,0.4729657551189291,0.5437509693249881
bcgdrp,2021,no_gdsc_response,11175137,AT7867,194,191,0.26312565049427755,0.3382791825615531
bcgdrp,2021,no_gdsc_response,11178236,Sepantronium bromide,194,193,0.26290437431614366,0.3027403945887735
bcgdrp,2021,no_gdsc_response,11228183,ABT737,177,175,0.40293594345672473,0.6650617967339497
bcgdrp,2021,no_gdsc_response,11234052,"Brivanib, BMS-540215",206,203,0.21010728977504198,0.22705077120024428
bcgdrp,2021,no_gdsc_response,11364421,BI-2536,217,215,0.5930229622171115,0.6008992738012702
bcgdrp,2021,no_gdsc_response,11455910,TW 37,211,209,0.3865207525452332,0.46667830550852035
bcgdrp,2021,no_gdsc_response,11485656,Linifanib,208,205,0.3347245350577508,0.3147183952977573
bcgdrp,2021,no_gdsc_response,11609586,Serdemetan,208,206,0.37960875621182466,0.4707880529304241
bcgdrp,2021,no_gdsc_response,11625818,Idelalisib,204,201,0.12058843589016638,0.2393856258505731
bcgdrp,2021,no_gdsc_response,11640390,Linsitinib,197,195,0.280160200694059,0.3071464328021056
bcgdrp,2021,no_gdsc_response,11647372,ZSTK474,213,211,0.05484327432961171,0.051720227274618016
bcgdrp,2021,no_gdsc_response,11707110,Trametinib,98,97,0.5883320529075439,0.6064745197423282
bcgdrp,2021,no_gdsc_response,11960529,Veliparib,212,210,0.030761878880302414,0.007481656626962615
bcgdrp,2021,no_gdsc_response,11977753,Dactolisib,149,147,0.19403989486680726,0.2543552968490294
bcgdrp,2021,no_gdsc_response,123631,Gefitinib,214,212,0.2478375228538925,0.22694895344577592
bcgdrp,2021,no_gdsc_response,126941,Methotrexate,175,173,0.2348581804821855,0.2425701259582971
bcgdrp,2021,no_gdsc_response,135423438,BIBF-1120,177,176,0.15833006136261107,0.30973384816650457
bcgdrp,2021,no_gdsc_response,148124,Docetaxel,98,97,0.5941465809394003,0.5576918359585352
bcgdrp,2021,no_gdsc_response,156414,CI-1033,206,203,0.38085677637243054,0.34537373074308914
bcgdrp,2021,no_gdsc_response,159324,Tipifarnib,272,208,0.30081146662357333,0.39968126371962837
bcgdrp,2021,no_gdsc_response,15953870,KU-60019,197,194,0.23670285298337826,0.31443201127345816
bcgdrp,2021,no_gdsc_response,16038120,NVP-TAE684,205,202,0.07674368313269408,0.17942361562901651
bcgdrp,2021,no_gdsc_response,16659841,AZD1480,104,103,0.35296031847229326,0.40225236999364167
bcgdrp,2021,no_gdsc_response,16722836,Fedratinib,203,201,0.37094167779020204,0.46855446087999736
bcgdrp,2021,no_gdsc_response,17755052,Pictilisib,212,210,0.23976611869764228,0.25100871524902807
bcgdrp,2021,no_gdsc_response,208908,Lapatinib,198,196,0.3233441241219923,0.22671394255855448
bcgdrp,2021,no_gdsc_response,2130404,AGK2,182,180,-0.0076975472730510435,-0.04719608526762036
bcgdrp,2021,no_gdsc_response,216239,Sorafenib,219,216,0.22452502387558537,0.2848499514247033
bcgdrp,2021,no_gdsc_response,227681,MIRA-1,126,126,0.2727869974765883,0.4059155695975088
bcgdrp,2021,no_gdsc_response,23582824,GSK1059615,133,131,0.07267083755248932,0.12130252502561496
bcgdrp,2021,no_gdsc_response,23725625,Olaparib,215,212,0.3185765160199217,0.3709414254713816
bcgdrp,2021,no_gdsc_response,24180719,PLX-4720,216,214,0.30729470467074377,0.27928127817785736
bcgdrp,2021,no_gdsc_response,24771867,Alisertib,204,201,0.4282570177057758,0.5464547649983379
bcgdrp,2021,no_gdsc_response,24772860,SNX-2112,216,214,0.4772155633095062,0.5000828698440952
bcgdrp,2021,no_gdsc_response,24785538,BMS-754807,207,204,0.07694043107613847,0.13923127711927552
bcgdrp,2021,no_gdsc_response,24821094,Ibrutinib,141,139,0.4336260833651857,0.4087416258180401
bcgdrp,2021,no_gdsc_response,24856436,MK-1775,194,192,0.4256712335973247,0.4603741160707644
bcgdrp,2021,no_gdsc_response,24889392,Quizartinib,208,205,0.12222045264998312,0.30468693496540944
bcgdrp,2021,no_gdsc_response,24978538,Navitoclax,201,199,0.3957074158804165,0.5813981808048303
bcgdrp,2021,no_gdsc_response,25102847,Cabozantinib,179,176,0.20128083811593125,0.3016716801951237
bcgdrp,2021,no_gdsc_response,25126798,Ruxolitinib,217,214,0.3900800082143888,0.4377854655035077
bcgdrp,2021,no_gdsc_response,25262965,AZD8055,226,223,0.29566381739290165,0.3207420330547681
bcgdrp,2021,no_gdsc_response,2907,Cyclophosphamide,106,105,0.03715891301327889,0.04174690223578599
bcgdrp,2021,no_gdsc_response,3011155,Nelarabine,198,196,0.06501582350424226,0.17436662862628008
bcgdrp,2021,no_gdsc_response,3062316,Dasatinib,210,207,0.4792792314171014,0.5115497307704182
bcgdrp,2021,no_gdsc_response,3385,5-Fluorouracil,203,201,0.3528638319036256,0.40710271091830114
bcgdrp,2021,no_gdsc_response,36314,Paclitaxel,153,152,0.5889348855676719,0.5954935831176807
bcgdrp,2021,no_gdsc_response,387447,Bortezomib,202,200,0.33830834181713737,0.35590246488173777
bcgdrp,2021,no_gdsc_response,4261,Entinostat,184,182,0.5390077411564823,0.6132632150586229
bcgdrp,2021,no_gdsc_response,42642645,Foretinib,214,211,0.23221794914582786,0.34911274705304857
bcgdrp,2021,no_gdsc_response,44137675,AZD6482,218,216,0.1012354430614509,0.18806278103390228
bcgdrp,2021,no_gdsc_response,44259,Staurosporine,66,66,-0.04047763191637232,-0.023454354513945678
bcgdrp,2021,no_gdsc_response,44462760,Dabrafenib,100,99,0.2917928657032186,0.5854332579370076
bcgdrp,2021,no_gdsc_response,444795,Tretinoin,214,211,0.33630605523808343,0.4106456993470547
bcgdrp,2021,no_gdsc_response,452548,Teniposide,111,110,0.5319850473194425,0.6109271172916791
bcgdrp,2021,no_gdsc_response,46191454,PHA-793887,218,215,0.47255840298108254,0.5266843633596671
bcgdrp,2021,no_gdsc_response,46224516,UNC0638,204,202,0.14219634010408277,0.18729241376564718
bcgdrp,2021,no_gdsc_response,462382,MG-132,74,73,0.1390606372539956,0.17074605548846428
bcgdrp,2021,no_gdsc_response,46843906,XMD11-50,140,138,0.44955746407199954,0.5462302532084534
bcgdrp,2021,no_gdsc_response,46926350,Dinaciclib,86,85,0.5599158446962844,0.5599066088720462
bcgdrp,2021,no_gdsc_response,46930998,MK-2206,203,200,0.34952598349255726,0.4447062891848265
bcgdrp,2021,no_gdsc_response,46943432,I-BET-762,213,210,0.3469836255926667,0.4813938369262303
bcgdrp,2021,no_gdsc_response,49846579,Venotoclax,110,109,0.34779080802882667,0.7153073711654148
bcgdrp,2021,no_gdsc_response,51039095,AZD4547,172,170,0.22693960815774378,0.15229222053245764
bcgdrp,2021,no_gdsc_response,5113032,Selisistat,199,196,0.05399733680857696,0.0720894226224699
bcgdrp,2021,no_gdsc_response,5278396,KU-55933,210,207,0.2298608843485008,0.310389868446947
bcgdrp,2021,no_gdsc_response,5284616,Rapamycin,200,198,0.25765526636820957,0.39723677420329895
bcgdrp,2021,no_gdsc_response,5287969,Flavopiridol,104,104,0.5407020164301718,0.5282387140725543
bcgdrp,2021,no_gdsc_response,5291,Imatinib,210,207,0.2834505620040601,0.4510911298681611
bcgdrp,2021,no_gdsc_response,52918385,PRIMA-1MET,97,96,0.16107605079895165,0.34871625506535975
bcgdrp,2021,no_gdsc_response,5311,Vorinostat,212,209,0.47958906399926426,0.5129550356780171
bcgdrp,2021,no_gdsc_response,5328940,Bosutinib,178,175,0.31553284694870365,0.40530524993692196
bcgdrp,2021,no_gdsc_response,5329102,Sunitinib,213,210,0.2957426365013507,0.29820248166285457
bcgdrp,2021,no_gdsc_response,5394,Temozolomide,203,202,0.247177646784533,0.2588765009669339
bcgdrp,2021,no_gdsc_response,5494449,Tozasertib,31,31,0.44637096774193546,0.7005191960636521
bcgdrp,2021,no_gdsc_response,56649450,Alpelisib,127,125,0.29049035589977096,0.3136474738640338
bcgdrp,2021,no_gdsc_response,5746,Mitomycin-C,189,188,0.4226703383771629,0.4471948080341719
bcgdrp,2021,no_gdsc_response,5978,Vincristine,225,222,0.6173484169284642,0.6180395198164007
bcgdrp,2021,no_gdsc_response,637858,Piperlongumine,211,209,0.41221587116669617,0.5132093166296996
bcgdrp,2021,no_gdsc_response,644241,Nilotinib,198,195,0.14640714971027385,0.4285870974710864
bcgdrp,2021,no_gdsc_response,6450551,Axitinib,216,214,0.3790823717329511,0.4728094380501058
bcgdrp,2021,no_gdsc_response,6505803,Tanespimycin,189,186,0.2286490543502463,0.22298696588747777
bcgdrp,2021,no_gdsc_response,66577038,Sphingosine Kinase 1 Inhibitor II,213,210,0.10071524789041318,0.1317255066722548
bcgdrp,2021,no_gdsc_response,6852167,PIK-93,213,211,0.2513288831297366,0.31856581186052785
bcgdrp,2021,no_gdsc_response,6914657,Daporinad,180,178,0.4253879977157413,0.4818282884186703
bcgdrp,2021,no_gdsc_response,6918289,Temsirolimus,116,115,0.23304341140789755,0.3237628435577281
bcgdrp,2021,no_gdsc_response,6918638,Belinostat,108,107,0.45035213532031887,0.48212695785963094
bcgdrp,2021,no_gdsc_response,6918837,Panobinostat,222,219,0.49183328813577815,0.47255777243540226
bcgdrp,2021,no_gdsc_response,71729975,GSK-J4,30,30,0.47808676307007797,0.5562510630378238
bcgdrp,2021,no_gdsc_response,82146,Bexarotene,202,199,0.12474375440474608,0.28420485851941696
bcgdrp,2021,no_gdsc_response,9444,5-azacytidine,185,183,0.24167167671065465,0.22924510601003295
bcgdrp,2021,no_gdsc_response,9549297,SU11274,184,181,0.24328921117820007,0.4226833399393146
bcgdrp,2021,no_gdsc_response,9825149,NVP-ADW742,202,200,0.16626628812700045,0.304036477427069
bcgdrp,2021,no_gdsc_response,9826308,GW843682X,195,193,0.45000651348924053,0.5383880941964391
bcgdrp,2021,no_gdsc_response,9868037,OSI-930,152,150,0.34713534771906096,0.4398833451866848
bcgdrp,2021,no_gdsc_response,9884685,PI-103,208,206,0.0070459499094060055,0.03442827408438647
bcgdrp,2021,no_gdsc_response,9903786,TPCA-1,216,213,0.33209779774218373,0.4120278507931287
bcgdrp,2021,no_gdsc_response,9907093,TGX221,210,207,0.03586843984368395,0.07217540879852365
bcgdrp,2021,no_gdsc_response,9908783,IC-87114,208,205,0.057090163540815336,0.13497582442730424
bcgdrp,2021,no_gdsc_response,9911830,Tivozanib,193,191,0.047350972926587895,0.06998259059115025
bcgdrp,2021,no_gdsc_response,9927531,BIBR-1532,207,205,0.16476042362885554,0.2049818604574678
bcgdrp,2021,no_gdsc_response,9933475,Cediranib,94,94,-0.08449228768558319,0.0750985931711874
bcgdrp,2021,no_gdsc_response,9956119,CHIR-99021,205,203,0.36722584083469373,0.5110998613762178
bcgdrp,2021,no_gdsc_response,9967941,SB52334,203,200,0.08326491990421038,0.09872297246825383
bcgdrp,2022,no_gdsc_response,10074640,Masitinib,201,198,0.2644801217085876,0.4095385983331533
bcgdrp,2022,no_gdsc_response,10127622,Selumetinib,207,204,0.3858826553650561,0.4281273807323948
bcgdrp,2022,no_gdsc_response,10184653,Afatinib,192,190,0.3480321969457387,0.24387291103831854
bcgdrp,2022,no_gdsc_response,10302451,Saracatinib,214,212,0.23587966846138206,0.19662739021904627
bcgdrp,2022,no_gdsc_response,10385095,Telomerase Inhibitor IX,213,211,0.43168134372895317,0.42586502691316747
bcgdrp,2022,no_gdsc_response,104741,Fulvestrant,44,44,-0.4738052650676702,-0.45277880793199743
