,pc1,pc2,split,modality
ACH-000663,-3.161462070033683,1.1786930221449994,train,mutation
ACH-000532,-2.7630581781864882,1.4475387259921142,train,mutation
ACH-000973,18.125152847962692,-5.785003742831466,train,mutation
ACH-000245,-4.041088496362663,1.21006719347766,train,mutation
ACH-000611,-1.8129033227593678,0.046969546939387506,train,mutation
ACH-000647,-1.6953163816443244,-0.8193435335063904,train,mutation
ACH-000555,-3.15290380400948,1.49805392323404,train,mutation
ACH-000755,-2.3634314321326158,1.2627935100156982,train,mutation
ACH-001307,-3.383324378017457,-0.4939344436499227,train,mutation
ACH-000778,-2.3504883771715304,-1.4368344284815726,train,mutation
ACH-000558,-4.185617162465425,1.0787430007424332,train,mutation
ACH-000852,0.5263625069817598,-0.23480237841450977,train,mutation
ACH-000639,-0.9434062365102113,0.6775424785627486,train,mutation
ACH-000811,1.7948370746526745,0.1345247226245404,train,mutation
ACH-000595,-1.9510861654561866,-0.08564836417031187,train,mutation
ACH-000090,-6.003849259487796,0.7567003475256886,train,mutation
ACH-000292,-2.7054170699162423,-0.41911168075396915,train,mutation
ACH-000496,-3.404369385911905,0.2973416143256011,train,mutation
ACH-000985,41.518105624309705,-16.79909359461113,train,mutation
ACH-000129,-4.585928431547123,0.28250727752909105,train,mutation
ACH-000228,-5.783878176455763,0.5520483154289817,train,mutation
ACH-000568,-3.002274071274568,-0.1443330337582767,train,mutation
ACH-000574,-3.30846820945316,-0.09153004052044088,train,mutation
ACH-000521,-2.381157943072566,0.34205182562884423,train,mutation
ACH-000770,1.4138498399060404,-0.822643501544568,train,mutation
ACH-000318,-2.029103527069295,1.1470512020109414,train,mutation
ACH-000528,-2.9712615742590938,0.8851573511730468,train,mutation
ACH-000806,-0.4556368232108715,-0.21291283539792832,train,mutation
ACH-000092,-4.843986025297335,0.5615935928273083,train,mutation
ACH-000672,-1.6255684468562428,1.6161256208122525,train,mutation
ACH-000392,-3.1414463719320884,1.2433672698933707,train,mutation
ACH-000560,-2.8886088082746757,-0.21855472584525829,train,mutation
ACH-000305,-3.6386675332059695,-0.17558944917966454,train,mutation
ACH-000896,-0.1189239386513319,-0.21170705224896744,train,mutation
ACH-000308,-2.9244021044137734,0.43175427404855776,train,mutation
ACH-000660,-2.969545890102159,1.5651896851113285,train,mutation
ACH-000617,-2.9508837313756615,1.904959047291953,train,mutation
ACH-000250,-4.176738807315934,0.3120471602194959,train,mutation
ACH-000864,3.8835079978693616,-1.4593110678077013,train,mutation
ACH-000200,-4.324607998787865,-0.674419065070842,train,mutation
ACH-000301,-3.953006145253181,-0.5653153365205131,train,mutation
ACH-000472,-0.6498876939167001,-2.2525108236171074,train,mutation
ACH-000589,-3.4759068231128074,0.4889143423602301,train,mutation
ACH-000201,-3.500401617632275,0.47936014225954976,train,mutation
ACH-000890,4.129293811232108,-3.0395539725517415,train,mutation
ACH-000750,0.34094279918913717,-0.7217461449282411,train,mutation
ACH-000249,-3.73860701683517,1.0248767922964463,train,mutation
ACH-000369,-3.8890106207647848,0.9487843016980149,train,mutation
ACH-000400,-3.5541305077834293,1.9688575563287223,train,mutation
ACH-000482,-3.2553921498827405,0.437964474739665,train,mutation
ACH-000657,-0.05266321403654081,0.7677948581630798,train,mutation
ACH-000643,-3.3168441425348223,0.5045627534914867,train,mutation
ACH-000751,-3.100764830483597,-0.23272453861647602,train,mutation
ACH-000800,1.0588439788254629,0.7164164699087898,train,mutation
ACH-000830,-0.3713434237730816,-1.7862397967120378,train,mutation
ACH-000614,-3.345595883423693,-0.529499562660205,train,mutation
ACH-000257,-3.798794629940999,-0.8311814338201539,train,mutation
ACH-000652,-2.594892387693912,0.7937570532769475,train,mutation
ACH-000439,-3.485896518540089,0.4572221432336016,train,mutation
ACH-000875,2.290689035260806,0.8763375830539174,train,mutation
ACH-000433,-4.5218966598728105,1.044699547861787,train,mutation
ACH-000267,-1.5915959218192293,-0.05294087754503624,train,mutation
ACH-000878,1.2340280833580626,-1.6022238384126202,train,mutation
ACH-000621,-2.929497025160409,-0.57338948057004,train,mutation
ACH-000749,-2.5394224419542133,-0.5931882631691342,train,mutation
ACH-000802,-2.3427760984247867,-0.859927285497742,train,mutation
ACH-000644,-3.3831485035674387,-0.392528220404858,train,mutation
