,pc1,pc2,split,modality
ACH-000352,8.871364234960437,15.100435265443046,train,pathway
ACH-000124,-13.112032092939303,-0.5210226172652316,train,pathway
ACH-000913,6.3527259265503035,14.312581794015594,train,pathway
ACH-000111,3.0822954636828332,0.8933291719427191,train,pathway
ACH-000677,-3.5234571580299447,-1.4545210537513777,train,pathway
ACH-000464,18.477691908750995,-1.0177300593310028,train,pathway
ACH-000493,8.287861132772486,2.407958990585229,train,pathway
ACH-000059,-26.521095765899595,1.7678915859438897,train,pathway
ACH-000624,3.562090487069185,-28.191394065579686,train,pathway
ACH-000880,9.59767779299217,18.364928029083817,train,pathway
ACH-000341,-9.014809305319645,24.973933663304035,train,pathway
ACH-000554,0.682709929768258,-11.799399496453214,train,pathway
ACH-000379,8.23958835043867,4.375670468739112,train,pathway
ACH-000754,-8.580642981326669,8.429105293317962,train,pathway
ACH-000804,-12.439832960560974,-1.5522727288416038,train,pathway
ACH-000939,2.810107898027632,26.054503928133045,train,pathway
ACH-000674,6.989237655025523,-18.347876592292746,train,pathway
ACH-000615,12.105383016891386,9.626254462700825,train,pathway
ACH-000269,2.9315378405719064,12.905486260068233,train,pathway
ACH-000207,16.040387687235025,-8.248842547981383,train,pathway
ACH-000729,-18.906587387299133,16.899142846978197,train,pathway
ACH-000181,3.805757960918648,-15.539822166755608,train,pathway
ACH-000879,-4.242127688133674,18.921596775206915,train,pathway
ACH-000654,-26.366065665301974,-3.092647353965967,train,pathway
ACH-000425,-0.9556051145958503,-4.729897071752366,train,pathway
ACH-000893,2.198967877330319,3.8271365581646495,train,pathway
ACH-000248,0.4349929148634393,-2.750524733982487,train,pathway
ACH-000056,-24.477130295588488,-4.121733445106847,train,pathway
ACH-000149,10.835557368927168,18.384187064849968,train,pathway
ACH-000222,13.743315637175902,-16.567947966879416,train,pathway
ACH-000535,19.202066853630736,-11.321331147866752,train,pathway
ACH-000840,6.85874367558491,2.1414013066918716,train,pathway
ACH-000212,13.612272165236046,-1.4237802042190217,train,pathway
