drug_name,modality,n_train,n_test,spearman,pearson,alpha
OF-1,expression,391,54,0.40789022298456257,0.376936405968718,4328.761281083057
OF-1,methylation,391,54,0.17324185248713547,0.1602746859305681,1519.9110829529332
OF-1,mutation,391,54,0.220125786163522,0.21716238450018696,100000.0
OF-1,pathway,391,54,0.4789403468648751,0.446123893646894,4328.761281083057
OF-1,expression+methylation,391,54,0.36474175719458735,0.36895294342885476,4328.761281083057
OF-1,all four,391,54,0.4636935391652372,0.42514662538833786,12328.467394420659
MN-64,expression,391,54,0.4255002858776443,0.42458038064253834,4328.761281083057
MN-64,methylation,391,54,0.14412044978082714,0.19995219203640455,4328.761281083057
MN-64,mutation,391,54,0.14046121593291402,0.17495313760877662,4328.761281083057
MN-64,pathway,391,54,0.3710691823899371,0.42621009171747315,4328.761281083057
MN-64,expression+methylation,391,54,0.3607775871926815,0.3891125773712333,4328.761281083057
MN-64,all four,391,54,0.37419477796836287,0.40459314421452586,12328.467394420659
KRAS (G12C) Inhibitor-12,expression,391,54,0.6969696969696969,0.6483021537116123,1519.9110829529332
KRAS (G12C) Inhibitor-12,methylation,391,54,0.47108824089956153,0.5210513847151612,1519.9110829529332
KRAS (G12C) Inhibitor-12,mutation,391,54,0.02245092433771679,0.029507617641906972,1519.9110829529332
KRAS (G12C) Inhibitor-12,pathway,391,54,0.6708214217648178,0.6425458769630135,4328.761281083057
KRAS (G12C) Inhibitor-12,expression+methylation,391,54,0.6868305698494377,0.6577772745506117,1519.9110829529332
KRAS (G12C) Inhibitor-12,all four,391,54,0.7016962073565847,0.6705840477106713,4328.761281083057
MG-132,expression,428,54,0.543281875357347,0.5063105130638961,1519.9110829529332
MG-132,methylation,428,54,0.30627024966647604,0.2705313274675493,1519.9110829529332
MG-132,mutation,428,54,0.4252715837621498,0.32445354935860915,4328.761281083057
MG-132,pathway,428,54,0.4441776253097007,0.42047697833567554,4328.761281083057
MG-132,expression+methylation,428,54,0.49655040975795683,0.405566829053248,1519.9110829529332
MG-132,all four,428,54,0.4768057937869258,0.4330554594133431,4328.761281083057
Trametinib,expression,426,54,0.7308938441013912,0.7171730944537382,533.6699231206308
Trametinib,methylation,426,54,0.5507528111301695,0.5110494700200052,533.6699231206308
Trametinib,mutation,426,54,0.3118353344768438,0.22164498955368755,1519.9110829529332
Trametinib,pathway,426,54,0.6360587002096435,0.6652955968379487,1519.9110829529332
Trametinib,expression+methylation,426,54,0.725557461406518,0.7225921408586496,1519.9110829529332
Trametinib,all four,426,54,0.7332570992948351,0.7314396174023081,1519.9110829529332
Dabrafenib,expression,418,54,0.72883552506194,0.8097608584598732,1519.9110829529332
Dabrafenib,methylation,418,54,0.582694873260911,0.6432263290006885,533.6699231206308
Dabrafenib,mutation,418,54,0.28256146369353907,0.3417698403103375,1519.9110829529332
Dabrafenib,pathway,418,54,0.7346293119878025,0.7989663822514641,1519.9110829529332
Dabrafenib,expression+methylation,418,54,0.721974461597103,0.8199870738376023,1519.9110829529332
Dabrafenib,all four,418,54,0.7278444825614636,0.8183547239755623,1519.9110829529332
Temozolomide,expression,425,54,0.8424242424242423,0.8639596680751802,1519.9110829529332
Temozolomide,methylation,425,54,0.6583190394511148,0.7501100315208394,1519.9110829529332
Temozolomide,mutation,425,54,0.0634648370497427,0.11413937343471699,1519.9110829529332
Temozolomide,pathway,425,54,0.8441776253097008,0.8605877057164683,4328.761281083057
Temozolomide,expression+methylation,425,54,0.8088050314465408,0.8403105996976754,4328.761281083057
Temozolomide,all four,425,54,0.8206975414522583,0.8568895276095703,4328.761281083057
Bleomycin (50 uM),expression,343,40,0.49305816135084435,0.4975897192601385,1519.9110829529332
Bleomycin (50 uM),methylation,343,40,0.4904315196998124,0.41695406721307493,1519.9110829529332
Bleomycin (50 uM),mutation,343,40,0.25215759849906194,0.31111393866341824,1519.9110829529332
Bleomycin (50 uM),pathway,343,40,0.4885553470919326,0.4992003731619504,4328.761281083057
Bleomycin (50 uM),expression+methylation,343,40,0.5195121951219512,0.508893298463147,1519.9110829529332
Bleomycin (50 uM),all four,343,40,0.5022514071294559,0.5107121880894279,4328.761281083057
Venotoclax,expression,421,54,0.7039069944730321,0.7727300414667334,1519.9110829529332
Venotoclax,methylation,421,54,0.6508481036782923,0.7143942036328076,533.6699231206308
Venotoclax,mutation,421,54,0.22035448827901655,0.15660821203942463,1519.9110829529332
Venotoclax,pathway,421,54,0.6890413569658851,0.7574985342650992,1519.9110829529332
Venotoclax,expression+methylation,421,54,0.7059653135124833,0.7656896960386717,1519.9110829529332
Venotoclax,all four,421,54,0.6894987611968744,0.7744026973178683,4328.761281083057
ABT737,expression,420,54,0.5292548122736801,0.7114976932473046,1519.9110829529332
ABT737,methylation,420,54,0.406060606060606,0.49870623329512004,533.6699231206308
ABT737,mutation,420,54,-0.0713931770535544,-0.10208520607595784,12328.467394420659
ABT737,pathway,420,54,0.4367066895368782,0.6448550348431241,1519.9110829529332
ABT737,expression+methylation,420,54,0.5548694492090718,0.6974837952960738,1519.9110829529332
ABT737,all four,420,54,0.45652753954640746,0.6738435363683338,4328.761281083057
Afuresertib,expression,421,54,0.6718124642652943,0.6153010542882884,533.6699231206308
Afuresertib,methylation,421,54,0.37549075662283204,0.32671886361993996,1519.9110829529332
Afuresertib,mutation,421,54,0.13573470554602626,0.1664713719152436,1519.9110829529332
Afuresertib,pathway,421,54,0.5606632361349342,0.5372188737956287,1519.9110829529332
Afuresertib,expression+methylation,421,54,0.6339241471316942,0.5538784670190025,533.6699231206308
Afuresertib,all four,421,54,0.6138745950066704,0.5757338032158539,1519.9110829529332
AGI-5198,expression,421,54,0.654431103487707,0.6047399684389027,4328.761281083057
AGI-5198,methylation,421,54,0.5002858776443682,0.5137680477083397,1519.9110829529332
AGI-5198,mutation,421,54,0.0864875166761959,0.1009281865347955,4328.761281083057
AGI-5198,pathway,421,54,0.6292738707833047,0.5874742908184748,12328.467394420659
AGI-5198,expression+methylation,421,54,0.6349151896321706,0.6069002711149385,4328.761281083057
AGI-5198,all four,421,54,0.6542024013722126,0.5993808663113049,12328.467394420659
AZD3759,expression,425,54,0.3749571183533448,0.3415918242342485,1519.9110829529332
AZD3759,methylation,425,54,0.3708404802744425,0.3420396430904666,1519.9110829529332
AZD3759,mutation,425,54,0.053630646083476265,0.0875437172116677,1519.9110829529332
AZD3759,pathway,425,54,0.3873070325900514,0.31566556009775004,4328.761281083057
AZD3759,expression+methylation,425,54,0.3732037354678864,0.37520419619093504,1519.9110829529332
AZD3759,all four,425,54,0.41795311606632357,0.39620464558937574,4328.761281083057
AZD6738,expression,421,54,0.6718886983037925,0.6816588230897964,1519.9110829529332
AZD6738,methylation,421,54,0.5375643224699828,0.5358090701837643,1519.9110829529332
AZD6738,mutation,421,54,0.17804459691252142,0.18117261527377904,4328.761281083057
AZD6738,pathway,421,54,0.6366685725176291,0.6441184598485474,4328.761281083057
AZD6738,expression+methylation,421,54,0.6291976367448064,0.6396692294958294,1519.9110829529332
AZD6738,all four,421,54,0.677682485229655,0.6687877695904924,4328.761281083057
AZD8186,expression,421,54,0.19999999999999998,0.27509276915908354,533.6699231206308
AZD8186,methylation,421,54,0.2155517438536306,0.25193953610259756,1519.9110829529332
AZD8186,mutation,421,54,0.3421002477606251,0.3725131907414492,4328.761281083057
AZD8186,pathway,421,54,0.22081189251000566,0.2875448180702342,4328.761281083057
AZD8186,expression+methylation,421,54,0.24413950829045164,0.3170789040153385,1519.9110829529332
AZD8186,all four,421,54,0.3282256527539546,0.34668826590468704,4328.761281083057
Osimertinib,expression,420,54,0.4633123689727463,0.3867547805791607,1519.9110829529332
Osimertinib,methylation,420,54,0.3980560320182961,0.25999936690732195,1519.9110829529332
Osimertinib,mutation,420,54,0.293767867352773,0.33840002464058283,1519.9110829529332
Osimertinib,pathway,420,54,0.4285496474175719,0.3036727421096463,4328.761281083057
Osimertinib,expression+methylation,420,54,0.48778349533066506,0.3757148364375671,4328.761281083057
Osimertinib,all four,420,54,0.4895368782161234,0.37854088590620794,4328.761281083057
Cediranib,expression,421,54,0.4184867543358109,0.45532139858522747,1519.9110829529332
Cediranib,methylation,421,54,0.3222793977510958,0.331795891416105,4328.761281083057
Cediranib,mutation,421,54,0.3824280541261673,0.33435354075400037,4328.761281083057
Cediranib,pathway,421,54,0.38776443682104056,0.4246221437308184,12328.467394420659
Cediranib,expression+methylation,421,54,0.3404230989136649,0.3680788090216404,1519.9110829529332
Cediranib,all four,421,54,0.4107871164474937,0.45711506841842164,4328.761281083057
Ipatasertib,expression,421,54,0.5435868115113397,0.5084761154486931,533.6699231206308
Ipatasertib,methylation,421,54,0.3976748618258052,0.26078370393262673,1519.9110829529332
Ipatasertib,mutation,421,54,0.3107680579378692,0.30854642612799305,1519.9110829529332
Ipatasertib,pathway,421,54,0.44044215742328946,0.4136507176797675,1519.9110829529332
Ipatasertib,expression+methylation,421,54,0.5724795121021535,0.45261215370962743,1519.9110829529332
Ipatasertib,all four,421,54,0.5433581093958452,0.5011275166392867,1519.9110829529332
GDC0810,expression,421,54,0.6327044025157232,0.5808727912342593,4328.761281083057
GDC0810,methylation,421,54,0.4387650085763292,0.46384604914168537,1519.9110829529332
GDC0810,mutation,421,54,0.0598818372403278,0.07995404504870324,4328.761281083057
GDC0810,pathway,421,54,0.6310272536687631,0.5891212164404535,12328.467394420659
GDC0810,expression+methylation,421,54,0.5703449590242042,0.569619355367777,4328.761281083057
GDC0810,all four,421,54,0.633847913093196,0.5945225689667656,12328.467394420659
GNE-317,expression,411,54,0.3087859729369163,0.39439960145571884,4328.761281083057
GNE-317,methylation,411,54,0.20182961692395654,0.19053260684005796,1519.9110829529332
GNE-317,mutation,411,54,0.26906803887935965,0.13440153954550765,12328.467394420659
GNE-317,pathway,411,54,0.2935391652372784,0.29965655329788693,12328.467394420659
GNE-317,expression+methylation,411,54,0.2822565275395464,0.33643286043443954,4328.761281083057
GNE-317,all four,411,54,0.32151705736611397,0.3187178249152125,12328.467394420659
GSK2578215A,expression,421,54,0.6634267200304935,0.6242354231399044,1519.9110829529332
GSK2578215A,methylation,421,54,0.5252906422717744,0.47154953509536995,1519.9110829529332
GSK2578215A,mutation,421,54,0.25847150752811127,0.2855092277993274,4328.761281083057
GSK2578215A,pathway,421,54,0.5330665141985896,0.5448234204813982,12328.467394420659
GSK2578215A,expression+methylation,421,54,0.608538212311797,0.574781138858065,4328.761281083057
GSK2578215A,all four,421,54,0.6103678292357537,0.5825026355686924,12328.467394420659
I-BRD9,expression,421,54,0.7664189060415474,0.782876964964877,1519.9110829529332
I-BRD9,methylation,421,54,0.5884124261482752,0.6349444140290861,1519.9110829529332
I-BRD9,mutation,421,54,0.2935391652372784,0.3366799989620787,1519.9110829529332
I-BRD9,pathway,421,54,0.6939965694682675,0.7647037382181135,12328.467394420659
I-BRD9,expression+methylation,421,54,0.7171717171717171,0.7529533972655605,4328.761281083057
I-BRD9,all four,421,54,0.7334095673718315,0.7723572038557898,12328.467394420659
Telomerase Inhibitor IX,expression,421,54,0.6168477225080998,0.6000341580039752,1519.9110829529332
Telomerase Inhibitor IX,methylation,421,54,0.38555364970459305,0.3814890401494041,1519.9110829529332
Telomerase Inhibitor IX,mutation,421,54,0.4540118162759672,0.48229932642039186,1519.9110829529332
Telomerase Inhibitor IX,pathway,421,54,0.541680960548885,0.5568163454234933,4328.761281083057
Telomerase Inhibitor IX,expression+methylation,421,54,0.5640175338288546,0.5535434555652612,1519.9110829529332
Telomerase Inhibitor IX,all four,421,54,0.5939775109586429,0.5994753597185578,4328.761281083057
MIRA-1,expression,425,54,0.8143701162569086,0.8685561759242453,1519.9110829529332
MIRA-1,methylation,425,54,0.6745568896512292,0.8086843408309075,1519.9110829529332
MIRA-1,mutation,425,54,0.25199161425576516,0.29401072028664166,1519.9110829529332
MIRA-1,pathway,425,54,0.7987421383647798,0.8475793549844638,1519.9110829529332
MIRA-1,expression+methylation,425,54,0.7731275014293881,0.8589257596793775,1519.9110829529332
MIRA-1,all four,425,54,0.8248141795311605,0.8708003239491593,4328.761281083057
NVP-ADW742,expression,421,54,0.5821612349914236,0.494182619413446,1519.9110829529332
NVP-ADW742,methylation,421,54,0.3664951400800457,0.32404997338578523,1519.9110829529332
NVP-ADW742,mutation,421,54,0.06415094339622641,0.14124864762088704,1519.9110829529332
NVP-ADW742,pathway,421,54,0.632246998284734,0.5791261723917545,12328.467394420659
NVP-ADW742,expression+methylation,421,54,0.4809986659043263,0.4242554804819634,1519.9110829529332
NVP-ADW742,all four,421,54,0.5655422145988184,0.5297135686625065,4328.761281083057
P22077,expression,421,54,0.7649704593100819,0.7597005424755239,1519.9110829529332
P22077,methylation,421,54,0.6130360205831904,0.6166810516633874,1519.9110829529332
P22077,mutation,421,54,0.022908328568705928,0.10945169755046039,4328.761281083057
P22077,pathway,421,54,0.7523156089193824,0.7553668056745746,4328.761281083057
P22077,expression+methylation,421,54,0.7345530779493042,0.7454414613470888,1519.9110829529332
P22077,all four,421,54,0.7732799695063844,0.7588580570804627,12328.467394420659
Savolitinib,expression,421,54,0.6744806556127311,0.6121036763856986,4328.761281083057
Savolitinib,methylation,421,54,0.3748808843148465,0.53228441825635,4328.761281083057
Savolitinib,mutation,421,54,0.1307032590051458,0.10243783384503222,4328.761281083057
Savolitinib,pathway,421,54,0.5890222984562605,0.5696079624443406,12328.467394420659
Savolitinib,expression+methylation,421,54,0.6411663807890222,0.6106783348119087,4328.761281083057
Savolitinib,all four,421,54,0.593215170573661,0.584174222452635,35111.917342151275
UMI-77,expression,345,41,0.5085365853658538,0.4670571128071233,1519.9110829529332
UMI-77,methylation,345,41,0.6331010452961674,0.47015341277633615,1519.9110829529332
UMI-77,mutation,345,41,-0.08623693379790942,0.12269256770288432,4328.761281083057
UMI-77,pathway,345,41,0.4266550522648085,0.40828809133682736,4328.761281083057
UMI-77,expression+methylation,345,41,0.5083623693379792,0.4836508330889262,1519.9110829529332
UMI-77,all four,345,41,0.47508710801393733,0.45653267856545976,4328.761281083057
WIKI4,expression,420,54,0.4054507337526205,0.35540682936254203,4328.761281083057
WIKI4,methylation,420,54,0.18879359634076615,0.1778467149370181,4328.761281083057
WIKI4,mutation,420,54,0.10996760053363826,0.14847333898872223,100000.0
WIKI4,pathway,420,54,0.449514008004574,0.41693555694504986,4328.761281083057
WIKI4,expression+methylation,420,54,0.3345530779493044,0.32612290463918286,12328.467394420659
WIKI4,all four,420,54,0.44585477415666086,0.39709192983632924,12328.467394420659
Sepantronium bromide,expression,421,54,0.5659233847913093,0.5168460638482859,533.6699231206308
Sepantronium bromide,methylation,421,54,0.40712788259958066,0.32975662411328266,1519.9110829529332
Sepantronium bromide,mutation,421,54,-0.08046502763483894,-0.0407957078142741,12328.467394420659
Sepantronium bromide,pathway,421,54,0.4457785401181627,0.4121056781697139,1519.9110829529332
Sepantronium bromide,expression+methylation,421,54,0.5456451305507909,0.4757638811031751,1519.9110829529332
Sepantronium bromide,all four,421,54,0.5631789594053744,0.4989761068669781,1519.9110829529332
WEHI-539,expression,421,54,0.5422908328568704,0.6246334447551448,1519.9110829529332
WEHI-539,methylation,421,54,0.3866971602820659,0.5542472788902753,1519.9110829529332
WEHI-539,mutation,421,54,0.19961882980750903,0.13692438430007906,4328.761281083057
WEHI-539,pathway,421,54,0.4226033924147131,0.46544750603224244,1519.9110829529332
WEHI-539,expression+methylation,421,54,0.623403849818944,0.6814012503143068,1519.9110829529332
WEHI-539,all four,421,54,0.4995235372593862,0.5957319214841403,1519.9110829529332
SN-38,expression,419,52,0.6618287373004353,0.5651287180878176,4328.761281083057
SN-38,methylation,419,52,0.5388030393579782,0.44790331273446937,1519.9110829529332
SN-38,mutation,419,52,0.0623239136002732,0.0703337653282502,4328.761281083057
SN-38,pathway,419,52,0.6356185434986766,0.5623093604843558,12328.467394420659
SN-38,expression+methylation,419,52,0.634850166481687,0.5452726095303133,4328.761281083057
SN-38,all four,419,52,0.6355331682745667,0.5591013101289473,12328.467394420659
Bicalutamide,expression,81,14,0.7538461538461538,0.8219723986269089,1519.9110829529332
Bicalutamide,methylation,81,14,0.3142857142857143,0.22573894667307273,533.6699231206308
Bicalutamide,mutation,81,14,-0.1956043956043956,0.07185041663293688,100000.0
Bicalutamide,pathway,81,14,0.7318681318681319,0.8337051446705346,4328.761281083057
Bicalutamide,expression+methylation,81,14,0.7274725274725276,0.8116253428849948,1519.9110829529332
Bicalutamide,all four,81,14,0.7054945054945055,0.8205266978846695,4328.761281083057
Ruxolitinib,expression,396,54,0.8291595197255573,0.7798684104557421,1519.9110829529332
Ruxolitinib,methylation,396,54,0.6264532113588716,0.6429299140093921,1519.9110829529332
Ruxolitinib,mutation,396,54,0.14168096054888507,0.12301291628997196,1519.9110829529332
Ruxolitinib,pathway,396,54,0.8143701162569086,0.7727686730511485,4328.761281083057
Ruxolitinib,expression+methylation,396,54,0.778311416047265,0.7723984845335174,1519.9110829529332
Ruxolitinib,all four,396,54,0.7969125214408231,0.7717281620729712,4328.761281083057
Linsitinib,expression,426,54,0.5829998094149036,0.5112528842294626,533.6699231206308
Linsitinib,methylation,426,54,0.38852677720602247,0.39459805456091923,1519.9110829529332
Linsitinib,mutation,426,54,0.2942252715837621,0.3680669937299961,4328.761281083057
Linsitinib,pathway,426,54,0.6160853821231179,0.5442936861573981,1519.9110829529332
Linsitinib,expression+methylation,426,54,0.590775681341719,0.5199575667652145,1519.9110829529332
Linsitinib,all four,426,54,0.6713550600343052,0.5930296090563052,1519.9110829529332
Epirubicin,expression,421,54,0.7238803125595578,0.6715456456432004,1519.9110829529332
Epirubicin,methylation,421,54,0.6189060415475509,0.5935364055743471,1519.9110829529332
Epirubicin,mutation,421,54,0.24139508290451683,0.15049358164987556,1519.9110829529332
Epirubicin,pathway,421,54,0.7353916523727844,0.6790265642999789,4328.761281083057
Epirubicin,expression+methylation,421,54,0.6982656756241661,0.6576293849886863,1519.9110829529332
Epirubicin,all four,421,54,0.7134362492853058,0.6617094845183481,4328.761281083057
Cyclophosphamide,expression,421,54,0.6155517438536307,0.5916114911005069,1519.9110829529332
Cyclophosphamide,methylation,421,54,0.48465789975223933,0.507401308083678,1519.9110829529332
Cyclophosphamide,mutation,421,54,0.11804840861444633,0.14279577053925305,1519.9110829529332
Cyclophosphamide,pathway,421,54,0.6186773394320563,0.5986950673927498,4328.761281083057
Cyclophosphamide,expression+methylation,421,54,0.5636363636363636,0.5665398319088362,4328.761281083057
Cyclophosphamide,all four,421,54,0.6352201257861635,0.6137679524720432,4328.761281083057
Camptothecin,expression,427,54,0.7013912712025919,0.6996061951822479,1519.9110829529332
Camptothecin,methylation,427,54,0.6473413379073756,0.6020382393526365,1519.9110829529332
Camptothecin,mutation,427,54,0.16821040594625497,0.2552578282319965,1519.9110829529332
Camptothecin,pathway,427,54,0.743319992376596,0.7294576678475224,4328.761281083057
Camptothecin,expression+methylation,427,54,0.7127501429388221,0.6884905473115142,1519.9110829529332
Camptothecin,all four,427,54,0.7282256527539546,0.7213132318620704,4328.761281083057
Vinblastine,expression,343,41,0.6782229965156795,0.6072662953707921,1519.9110829529332
Vinblastine,methylation,343,41,0.48379790940766554,0.39784515991534436,1519.9110829529332
Vinblastine,mutation,343,41,0.20278745644599308,0.29601367961382674,1519.9110829529332
Vinblastine,pathway,343,41,0.6134146341463416,0.5606055972469386,4328.761281083057
Vinblastine,expression+methylation,343,41,0.625261324041812,0.5275086905342287,1519.9110829529332
Vinblastine,all four,343,41,0.6540069686411152,0.588292781163688,1519.9110829529332
Cisplatin,expression,355,41,0.6665505226480837,0.6569248849944986,533.6699231206308
Cisplatin,methylation,355,41,0.645644599303136,0.6524763071074967,1519.9110829529332
Cisplatin,mutation,355,41,0.19442508710801398,0.23683591365351359,1519.9110829529332
Cisplatin,pathway,355,41,0.712891986062718,0.718070929607612,1519.9110829529332
Cisplatin,expression+methylation,355,41,0.6766550522648086,0.6731766397401644,533.6699231206308
Cisplatin,all four,355,41,0.7263066202090593,0.7021314823936681,1519.9110829529332
Cytarabine,expression,345,41,0.7611498257839723,0.8215570701061918,1519.9110829529332
Cytarabine,methylation,345,41,0.538850174216028,0.6713977965503191,1519.9110829529332
Cytarabine,mutation,345,41,0.06585365853658538,0.09894767685994678,1519.9110829529332
Cytarabine,pathway,345,41,0.7060975609756098,0.8126788135590742,1519.9110829529332
Cytarabine,expression+methylation,345,41,0.6839721254355402,0.7877332015452927,1519.9110829529332
Cytarabine,all four,345,41,0.7000000000000002,0.7989026453903572,4328.761281083057
Docetaxel,expression,426,54,0.5919954259576902,0.54872423817431,1519.9110829529332
Docetaxel,methylation,426,54,0.39797979797979793,0.36530205018254613,1519.9110829529332
Docetaxel,mutation,426,54,0.16653325709929478,0.1455334194134335,4328.761281083057
Docetaxel,pathway,426,54,0.4928911759100438,0.4624914289891291,4328.761281083057
Docetaxel,expression+methylation,426,54,0.5495330665141985,0.4828630073653622,1519.9110829529332
Docetaxel,all four,426,54,0.5246807699637888,0.4842342376583355,4328.761281083057
Methotrexate,expression,390,50,0.18924369747899158,0.1646801950742467,1519.9110829529332
Methotrexate,methylation,390,50,-0.07092436974789915,-0.052958123566643714,4328.761281083057
Methotrexate,mutation,390,50,-0.14823529411764705,-0.23079280539840014,4328.761281083057
Methotrexate,pathway,390,50,0.26319327731092435,0.25551358339437,4328.761281083057
Methotrexate,expression+methylation,390,50,0.127875150060024,0.128912972608693,4328.761281083057
Methotrexate,all four,390,50,0.1440096038415366,0.14488109090784712,12328.467394420659
Tretinoin,expression,81,14,0.7010989010989012,0.5994639597908598,533.6699231206308
Tretinoin,methylation,81,14,0.4945054945054946,0.39949387965344024,1519.9110829529332
Tretinoin,mutation,81,14,0.47252747252747257,0.3530385438758783,100000.0
Tretinoin,pathway,81,14,0.6087912087912088,0.6211980986172705,4328.761281083057
Tretinoin,expression+methylation,81,14,0.7098901098901099,0.6209541629598827,1519.9110829529332
Tretinoin,all four,81,14,0.6879120879120879,0.651617912547938,4328.761281083057
Gefitinib,expression,421,54,0.3398894606441776,0.30724393852707366,1519.9110829529332
Gefitinib,methylation,421,54,0.4371640937678673,0.34067120821231267,533.6699231206308
Gefitinib,mutation,421,54,0.16554221459881835,0.23545286490434916,1519.9110829529332
Gefitinib,pathway,421,54,0.34514960930055266,0.27103904197739653,4328.761281083057
Gefitinib,expression+methylation,421,54,0.4086525633695445,0.3486976494735834,1519.9110829529332
Gefitinib,all four,421,54,0.4354107108824089,0.38091728900903554,4328.761281083057
Navitoclax,expression,426,54,0.5576901086335048,0.6578604430823867,1519.9110829529332
Navitoclax,methylation,426,54,0.2987230798551553,0.4306344892969385,533.6699231206308
Navitoclax,mutation,426,54,0.1176672384219554,0.10608379797141837,100000.0
Navitoclax,pathway,426,54,0.4629311987802553,0.5764376480942007,1519.9110829529332
Navitoclax,expression+methylation,426,54,0.5669144272917856,0.6356834481112406,1519.9110829529332
Navitoclax,all four,426,54,0.49190013340956734,0.6164385151707197,4328.761281083057
Vorinostat,expression,422,54,0.7545263960358299,0.7528583590609328,1519.9110829529332
Vorinostat,methylation,422,54,0.5625690870973888,0.6265920939018138,1519.9110829529332
Vorinostat,mutation,422,54,0.09052792071659996,0.1233809125365997,1519.9110829529332
Vorinostat,pathway,422,54,0.7478940346864874,0.7481276847521892,4328.761281083057
Vorinostat,expression+methylation,422,54,0.7217457594816085,0.73577541959072,1519.9110829529332
Vorinostat,all four,422,54,0.7641318848866018,0.7612216469308947,4328.761281083057
Nilotinib,expression,419,54,0.5736230226796263,0.6527529798834815,533.6699231206308
Nilotinib,methylation,419,54,0.5355822374690299,0.4670857068062171,1519.9110829529332
Nilotinib,mutation,419,54,0.21387459500667044,0.08553971518744408,12328.467394420659
Nilotinib,pathway,419,54,0.5963407661520869,0.6568797605249037,1519.9110829529332
Nilotinib,expression+methylation,419,54,0.6205831903945112,0.6579970454388366,1519.9110829529332
Nilotinib,all four,419,54,0.6317895940537449,0.6659604825169418,4328.761281083057
Refametinib,expression,418,53,0.5728914691178841,0.5706555323898583,533.6699231206308
Refametinib,methylation,418,53,0.4750040316078052,0.42376591089666216,1519.9110829529332
Refametinib,mutation,418,53,0.1442509272697952,0.16243748332235033,1519.9110829529332
Refametinib,pathway,418,53,0.4821802935010482,0.5146528997135309,1519.9110829529332
Refametinib,expression+methylation,418,53,0.6450572488308338,0.6270892569590949,1519.9110829529332
Refametinib,all four,418,53,0.5911143363973552,0.5839037002692566,1519.9110829529332
Temsirolimus,expression,413,50,0.5247058823529411,0.48083453696098377,1519.9110829529332
Temsirolimus,methylation,413,50,0.5686914765906362,0.48246671364313376,4328.761281083057
Temsirolimus,mutation,413,50,0.11817527010804323,0.09948898811998458,1519.9110829529332
Temsirolimus,pathway,413,50,0.4159903961584634,0.4299000153189204,4328.761281083057
Temsirolimus,expression+methylation,413,50,0.5813685474189676,0.5032968000574566,4328.761281083057
Temsirolimus,all four,413,50,0.48177671068427363,0.4579313612718619,4328.761281083057
Olaparib,expression,426,54,0.7686296931579949,0.812204864745875,1519.9110829529332
Olaparib,methylation,426,54,0.664036592338479,0.7517378193000386,1519.9110829529332
Olaparib,mutation,426,54,0.21966838193253282,0.1979622573360848,1519.9110829529332
Olaparib,pathway,426,54,0.7584905660377358,0.8226521729388191,4328.761281083057
Olaparib,expression+methylation,426,54,0.7500285877644367,0.8172211048019125,1519.9110829529332
Olaparib,all four,426,54,0.7544501619973317,0.8222434748636699,4328.761281083057
Veliparib,expression,420,53,0.7350427350427351,0.7253945977384543,1519.9110829529332
Veliparib,methylation,420,53,0.6374778261570715,0.6981188333868364,1519.9110829529332
Veliparib,mutation,420,53,0.2672955974842767,0.28685265046652975,1519.9110829529332
Veliparib,pathway,420,53,0.7296403805837768,0.7376689182107367,4328.761281083057
Veliparib,expression+methylation,420,53,0.7078696984357362,0.7251111448729586,4328.761281083057
Veliparib,all four,420,53,0.7294791162715689,0.7456860822776529,4328.761281083057
Bosutinib,expression,420,53,0.5212868892114174,0.713846408144175,1519.9110829529332
Bosutinib,methylation,420,53,0.5711981938397032,0.5872971556443043,1519.9110829529332
Bosutinib,mutation,420,53,-0.13449443638122882,0.013357632882621373,1519.9110829529332
Bosutinib,pathway,420,53,0.5766811804547652,0.6687118991151033,1519.9110829529332
Bosutinib,expression+methylation,420,53,0.5224157393968715,0.7163964125514338,1519.9110829529332
Bosutinib,all four,420,53,0.5674084825028222,0.7053022837846737,1519.9110829529332
Lenalidomide,expression,420,53,0.7019029188840509,0.7196827638652217,1519.9110829529332
Lenalidomide,methylation,420,53,0.4924205773262377,0.5777460917193554,1519.9110829529332
Lenalidomide,mutation,420,53,0.16860183841315918,0.27974349586156744,1519.9110829529332
Lenalidomide,pathway,420,53,0.722302854378326,0.7212271880335515,4328.761281083057
Lenalidomide,expression+methylation,420,53,0.6430414449282373,0.6849168636156941,1519.9110829529332
Lenalidomide,all four,420,53,0.6672310917593935,0.7087295540284247,4328.761281083057
Axitinib,expression,422,54,0.7414903754526395,0.7546372951215525,533.6699231206308
Axitinib,methylation,422,54,0.5591385553649704,0.6058443687807834,1519.9110829529332
Axitinib,mutation,422,54,0.0787116447493806,0.1200253912402465,1519.9110829529332
Axitinib,pathway,422,54,0.7000190585096244,0.7279712986040401,4328.761281083057
Axitinib,expression+methylation,422,54,0.6927005908137982,0.7314847954637415,1519.9110829529332
Axitinib,all four,422,54,0.6836287402325136,0.7272502076569528,4328.761281083057
AZD7762,expression,424,54,0.6192872117400419,0.7093244568767749,1519.9110829529332
AZD7762,methylation,424,54,0.49868496283590613,0.5752374167000383,1519.9110829529332
AZD7762,mutation,424,54,0.1976367448065561,0.21689551054941014,1519.9110829529332
AZD7762,pathway,424,54,0.616161616161616,0.7114466898966446,1519.9110829529332
